10203700,9789577337375,文學中的貓,聶魯達,Pablo Neruda,楊興華,新雨,2002/09/01,220
10203704,9789574596836,抗老養生事典,吉永道夫,None,吳君璧,舒活館,2002/09/17,200
10203705,9789574596843,盛世君主：漢武帝,劉宇,None,None,風雲館,2002/09/17,199
10203706,9789573007791,英文商用片語隨手查,再生編輯部,None,None,再生出版,2006/03/22,99
10203707,9789570409048,日本語作文基礎篇,松室美年,None,None,尚昂文化,2000/09/15,240
10203708,9789867899422,25歲用標會賺進1000萬,羅文發,None,None,台灣廣廈,2002/09/12,200
10203709,9789867899330,完美臀形速成,if流行速報企畫組編輯,None,None,台灣廣廈,2002/08/15,100
10203712,9789864151189,亂了調,夏娃,None,None,禾馬,2002/09/25,180
10203713,9789864140305,熾情惡魔,子瑩,None,None,禾揚,2002/09/25,180
10203714,9789864140282,因為愛情... ...,憐憐,None,None,禾揚,2002/09/25,180
10203715,9789867990037,大自然的綠精靈：茶樹精油,None,None,None,青林,2001/12/15,220
10203724,9789867916112,跟我遊紐西蘭,李鎮岩,None,None,人人出版,2002/09/06,350
10203727,9789867892683,讓我牽著你的手：在生命轉彎時,曹啟泰，陳昇,None,None,商周出版,2002/09/30,250
10203728,9789867892423,下一個社會,彼得‧杜拉克,None,劉真如,商周出版,2002/09/21,280
10203730,9789867883124,擺脫豬腦袋－42個讓頭腦飛躍的妙點子,于東輝,None,None,寶瓶文化,2002/09/11,200
10203732,9789572801802,中英妙語雙向通,黃希敏,None,None,簡單出版社,2002/09/25,150
10203733,9789578033924,羅志祥豬式會社,羅志祥,None,None,平裝本,2002/09/30,220
10203735,9789868044968,寶典,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,99
10203736,9789868044999,生活,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203737,9789868044951,教育,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203738,9789868044920,修行,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203739,9789576393471,悅讀余光中[詩選],陳幸蕙,None,None,爾雅,2002/09/12,350
10203746,9789579819794,生命的甦醒,曉明女中,None,None,None,2002/08/31,200
10203750,9789576836152,特殊的攝影,林添福,None,None,業強出版社,2002/09/13,350
10203755,9789867878014,50音日本語假名習字帖輕鬆上手,國際學村文學習機構,None,None,國際學村,2002/09/13,120
10203757,9789578230835,百菇宴(上)：食藥用菇菌類大公開,陳啟楨,None,None,元氣齋,2002/09/13,200
10203758,9789578230842,百菇宴(下)：食藥用菇菌類養生食譜,陳啟楨,None,None,元氣齋,2002/09/13,220
10203759,9789867942203,爺爺的牆,伊芙．邦婷,None,張淑瓊,和英,2002/09/15,200
10203768,9789867845122,8051/52單晶片微電腦原理與應用,李克宇,None,None,知城,2002/09/06,420
10203770,9789867845245,網際網路應用大全－入門、FrontPage與ASP網頁設計,李俊德，施弼耀，戴榮顯,None,None,知城,2002/09/16,480
10203773,9789574564804,愛情公式,冬凌,None,None,毅霖,2002/09/05,180
10203774,9789574564781,修羅,黑田萌,None,None,毅霖,2002/09/05,180
10203775,0836910621   ,123HA！拼圖貼紙書,None,None,None,毅霖,2002/09/01,70
10203777,9789864241545,長髮公主,彤琤,None,None,狗屋,2002/09/19,180
10203781,9789572801819,美國口語俚語說得溜,黃希敏,None,None,簡單出版社,2002/09/25,120
10203782,9789573318989,鬼不理的助手：向達倫大冒險（2）,向達倫,None,None,皇冠,2002/09/30,199
10203783,9789571337487,四季饗宴：江漢聲的音樂處方箋 (2),江漢聲,None,None,時報出版,2002/09/16,280
10203784,9789868044975,自在,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203785,9789868044982,人和,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203786,9789868044944,啟示,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,180
10203787,9789868044937,勵志,星雲大師,None,滿和，Leon Roth，Doris Koegel-Roth,香海文化,2002/09/16,99
10203788,9789576393464,人生試金石,王鼎鈞,None,None,爾雅,2002/09/12,180
10203797,9789574704477,謝謝你訐譙我：一本教你「以敵為師」的另類勵志書,馬克‧羅森博士,Mark I. Rosen,陳柏蒼,快意人生,2002/09/11,250
10203798,9789576836633,打造風火輪少年城,陳祖彥,None,None,業強出版社,2002/09/13,180
10203799,9789864170418,愛的奇蹟：男人來自火星，女人來自金星,約翰．葛瑞,John Gray,孫儷文,天下文化,2002/09/20,260
10203800,9789573014263,中國大陸西南省區對外貿易發展模式,趙甦成,None,None,印刻,2002/03/15,360
10203802,9789867878106,全民英檢：中級口說能力測驗總整理(附CD),國際語言增進會,None,None,國際學村,2002/09/13,200
10203806,9789579218887,養生知足道：腳底按摩快易通,體本概念編輯小組,None,None,種籽文化,2002/09/13,180
10203807,9789867942180,煙霧迷漫的夜晚,伊芙．邦婷,None,劉清彥,和英,2002/09/15,250
10203808,9789574696833,紐約－都市空間與建築,蘇珊‧賽夫,Suzanne Sirefman,但唐謨，劉復苓,木馬文化,2001/10/15,400
10204059,9789576406355,誰要去土耳其,李佩甄,None,None,華成圖書,2002/09/16,220
10204060,9789572036778,上班金腦袋，下班富口袋,凡禹,None,None,培育,2002/09/10,220
10204061,9789868008984,生存法則,劉津,None,None,讀品文化,2002/09/10,220
10204063,9789867993373,魔獸爭霸 4～魔獸使的少女,伊藤勢,None,唐維,台灣角川,2002/09/11,130
10204065,9789577103772,炒飯,劉文華,None,None,笛藤,2002/09/11,140
10204066,9789570517606,經濟全球化與中國城市發展─跨世紀中國城市發展戰略研究,顧朝林等,None,None,臺灣商務,2002/09/16,300
10204069,9789576863608,性格10類型自我分析,小林晉,None,楊鴻儒,漢欣,2002/08/15,150
10204073,9789575386429,香水名芳錄360 種,李玫菲,None,None,大坤,2005/09/10,270
10204074,9789571026077,PS2特輯軟體篇(02),None,None,None,尖端,2002/09/26,250
10204075,9789571026145,電視笑話冠軍,None,None,None,尖端,2002/10/04,199
10204076,9789577764027,永保安康─謝老師食療小祕方Ⅲ,謝英琴,None,None,世茂,2002/09/05,190
10204077,9789577763983,改變千萬人生的一堂課,珍奈兒‧提格，麥克‧約基,None,盧德瑢,世潮,2002/09/05,230
10204078,9789575694081,名劍‧秘刀‧妖姬(10)--殘霞映日,臥龍生,None,None,風雲時代,2000/04/01,150
10204079,9789575694098,名劍‧秘刀‧妖姬(11)--覆雨翻雲,臥龍生,None,None,風雲時代,2000/04/01,150
10204080,9789570388404,天堂的階梯,瑪若琳．韋伯,None,項慧齡,天下生活,2002/08/28,360
10204081,9789574900923,評量高手就是你：語文評量策略,沈惠芳,None,None,天衛文化,2002/09/16,190
10204082,9789574928040,紅樓夢,世一編輯部,None,None,世一,2002/09/15,150
10204083,9789574733736,怪醫黑傑克 29,手塚治虫,None,None,台灣東販,2002/09/11,79
10204084,9578323549   ,心智圖基礎篇（附1CD-R ）,孫易新,None,None,耶魯,2005/01/25,350
10204094,9789579154819,王仲孚書法文字畫冊,王仲孚,None,None,蘭臺網路,2002/07/31,900
10204095,9789579154826,禪學探微十講,林繼平,None,None,蘭臺網路,2002/07/31,280
